time,double_support,RT_single_support,LT_single_support,Pelvis_A_X,Pelvis_A_Y,Pelvis_A_Z,Lower spine_A_X,Lower spine_A_Y,Lower spine_A_Z,Upper spine_A_X,Upper spine_A_Y,Upper spine_A_Z,Pelvis_Gyro_X,Pelvis_Gyro_Y,Pelvis_Gyro_Z,Lower spine_Gyro_X,Lower spine_Gyro_Y,Lower spine_Gyro_Z,Upper spine_Gyro_X,Upper spine_Gyro_Y,Upper spine_Gyro_Z
33.03,1,0,0,9.682151513671876,2.29244808923186,-1.599326708984375,9.13148513232627,0.903212576281687,0.0833481452960282,7.934384302248145,0.7104793426636256,4.489128113038135,-94.875,5.00390625,20.15625,-16.0,-10.4921875,10.359375,3.478515625,-3.587890625,4.94921875
33.035,1,0,0,10.81221470216895,2.73896669921875,-1.7609353211675052,10.04607017091895,1.3455413334981452,-0.1271171444077115,8.111555224609376,0.8529343414674391,5.200206005859375,-145.375,9.0546875,21.78125,-26.0,-12.53125,14.59375,3.7265625,-1.823242188,5.38671875
33.04,1,0,0,12.35408056640625,0.3818751648194385,0.2286462585694385,12.2104284717002,1.83635267358501,-0.7936778503663136,8.65264480029502,1.030105264220935,5.3582233159200205,-159.625,4.28125,19.140625,-34.71875,-11.3671875,23.125,3.6171875,-2.357421875,5.55078125
33.045,1,0,0,13.04361064453125,-3.1771056032725102,2.8850130002431147,14.355633159200199,1.386242761475635,-1.021725558287805,9.65342109375,1.1988964816297,4.778826513671875,-97.5,-5.6875,9.7578125,-36.3125,-8.5390625,31.78125,1.96875,-10.1796875,5.85546875
33.05,1,0,0,12.03804595216895,-3.495534423828125,3.21780703125,13.83848560060645,0.3465606903198755,-0.6841431243528735,11.12824931640625,1.307234106935645,3.648763330078125,-18.328125,-7.14453125,0.2427978516,-32.53125,-4.92578125,27.59375,0.2199707031,-21.046875,6.5546875
33.055,1,0,0,10.65898579591895,-1.7130512879643802,1.831564269774365,11.39639990234375,0.09397241515868116,0.13205518534097752,12.57434712404395,1.14861824603092,2.655169640868115,11.8125,-4.859375,-4.75,-29.703125,-2.12109375,13.5,0.2941894531,-25.34375,7.94140625
33.06,1,0,0,9.96945571779395,-0.39953240206922,0.15816694718326602,9.44273134765625,0.5084685775327795,0.692522830187937,13.3596452685752,0.7332242584596266,2.365471240234375,-3.4453125,-4.56640625,-5.92578125,-29.203125,-3.45703125,1.826171875,0.8837890625,-18.109375,8.8203125
33.065,1,0,0,10.05564697265625,-0.12689268803731452,-0.8343792785399365,8.84418093310752,1.0899603054796752,0.7451952667113745,13.31176123046875,0.2448071197877515,2.918531823975635,-24.140625,-3.833984375,-4.84375,-29.734375,-8.34375,-1.8515625,1.018554688,-3.427734375,8.5
33.07,1,0,0,10.58237134279395,-0.1812111381071075,-0.7098807922118114,9.533711011232521,1.2856862912587401,0.411204135095061,12.54561669921875,-0.08888473663207494,3.957615343993115,-30.1875,-4.3359375,-4.47265625,-28.96875,-14.2109375,1.549804688,-0.9360351563,7.97265625,6.9140625
33.075,1,0,0,11.2527478076377,-0.1692401298553595,0.07145195579191706,10.81221470216895,0.970848773217876,0.1256955871336865,11.262324609375,-0.11589432412266451,4.795585925538135,-25.1875,-8.296875,-6.1953125,-25.78125,-17.734375,6.17578125,-3.658203125,9.0390625,5.34375
33.08,1,0,0,11.8656634326377,-0.33159692990712397,0.8002619049440015,11.8369330078125,0.34835634157725104,-0.047996261407936794,9.873687651387701,0.06700023708603994,5.070919116701271,-16.0,-10.703125,-8.515625,-20.359375,-18.6875,8.4375,-5.53125,0.9150390625,4.0234375
33.085,1,0,0,12.22958208498145,-0.682946023547312,1.2072761875628302,11.9901619140625,-0.1946785224883905,-0.1702875930479675,8.69095202685752,0.29643209302051454,4.833893152100635,-4.50390625,-8.8515625,-10.984375,-13.8125,-17.125,7.0078125,-6.4765625,-8.625,3.166015625
33.09,1,0,0,12.2200052734375,-0.5312134933287805,1.112106671019995,11.39639990234375,-0.344465763836593,-0.08551789054656085,8.02536396484375,0.4638765716184985,4.513070129149365,4.1953125,-4.1875,-12.7421875,-10.7109375,-14.359375,3.119140625,-6.609375,-13.7734375,2.681640625
33.095,1,0,0,12.1338140185752,0.293888253796438,0.5994482406187169,10.85052192873145,-0.07029226436507731,0.206649530838205,8.05888278857627,0.5677250686339049,4.505887524904395,-4.28125,-3.630859375,-12.3671875,-12.0859375,-13.3125,0.1336669922,-6.25390625,-11.5390625,2.1640625
33.1,1,0,0,12.45942544435645,0.7835024932738744,0.313640417529502,11.18571015625,0.350750543188374,0.3211222976868445,8.643067993654395,0.574309123211593,4.91769021045127,-27.359375,-7.625,-10.9609375,-15.4375,-14.3515625,1.26171875,-5.3828125,-4.828125,1.96484375
33.105,1,0,0,13.2064163623252,0.145522569624194,0.973242974828999,12.478579057637699,0.5734112976319385,0.255581027233938,9.581595044435646,0.581192453015188,5.319916089357521,-41.25,-10.5859375,-10.328125,-16.9375,-15.1171875,5.84765625,-4.33203125,-0.06329345703,2.2421875
33.11,1,0,0,13.68525669435645,-1.024718310546875,2.3247698122568847,13.65652626953125,0.2368763267915485,0.175375271594187,10.716446635762699,0.522833787493717,5.430049365234375,-29.234375,-9.265625,-11.484375,-13.484375,-14.375,9.2578125,-3.732421875,-3.45703125,2.75
33.115,1,0,0,13.608642241231449,-1.820790362426245,3.397372156006885,13.608642241231449,-0.3112462158203125,0.1541267318296545,11.92312427248145,0.41479543760981197,5.0374002929687505,0.4067382813,-5.64453125,-12.8828125,-6.93359375,-11.7734375,6.90234375,-3.482421875,-12.921875,3.404296875
33.12,1,0,0,13.08191787109375,-1.977610571779395,3.5410242556162603,12.5264630859375,-0.553060583545127,0.44741643527234504,12.9382657763877,0.246602771045127,4.299986181640625,25.46875,-2.384765625,-13.25,-0.646484375,-8.765625,0.8422851563,-3.380859375,-21.078125,3.58984375
33.125,1,0,0,12.401964604512699,-1.67953246423186,2.822763757569385,11.47301435546875,-0.468664974938811,0.731428607202251,13.48414375,0.014711246922505,3.643974927248145,32.8125,-0.03036499023,-12.390625,3.083984375,-7.52734375,-3.54296875,-3.3828125,-20.859375,3.123046875
33.13,1,0,0,11.84650981935645,-1.2629413758550052,2.00514389001311,11.1378261279502,-0.328903453070094,0.724246002172749,13.417106108418949,-0.16819266666275148,3.375824341310645,26.046875,0.4289550781,-11.140625,4.84765625,-8.296875,-5.14453125,-4.66015625,-12.21875,2.4140625
33.135,1,0,0,11.43470712890625,-0.813430014001311,1.73459910266062,11.386823100606449,-0.3684077804381555,0.568024343859812,12.794613671875,-0.3043628860167175,3.574543078368115,16.21875,-0.3764648438,-9.8828125,4.734375,-9.421875,-4.01171875,-6.42578125,-1.440429688,1.516601563
33.14,1,0,0,11.0707884765625,-0.293888253796438,1.842338177122485,11.62624326171875,-0.5859808563355006,0.443525857531687,11.7890489795127,-0.31633389436653203,3.974374755859375,10.4765625,-1.321289063,-8.8203125,3.728515625,-9.796875,-2.263671875,-8.40625,3.99609375,0.6455078125
33.145,1,0,0,10.793061088887699,0.36930560611587654,1.83635267358501,11.4538607421875,-0.855927093530376,0.3977367508118445,10.649408984375,-0.297479556311189,4.256890552248145,5.94921875,-0.9868164063,-8.4140625,2.54296875,-8.6328125,-1.427734375,-9.140625,2.423828125,0.2768554688
33.15,1,0,0,10.5344873046875,1.09474870929032,1.58974990234375,10.9462899951377,-0.9618705169309985,0.460285269201814,9.55765302734375,-0.250942261526579,4.31195718969624,-4.4453125,-0.072265625,-8.109375,0.1936035156,-6.7421875,-1.014648438,-9.53125,-2.56640625,0.1024780273
33.155,1,0,0,10.27591353029395,1.60650931421001,1.361103643676245,10.43871923828125,-0.9139864837278735,0.5183446593993115,8.719682446779396,-0.218021988638139,4.206612316649365,-19.890625,0.1146240234,-7.6171875,-3.62890625,-5.29296875,-0.3210449219,-9.734375,-6.5078125,0.1959228516
33.16,1,0,0,10.026916557637701,1.78128603515625,1.3204022156987552,10.04607017091895,-0.765545980798186,0.572214196826377,8.149862451171876,-0.17672201001270202,4.067748620850635,-34.53125,-0.4633789063,-6.765625,-9.46875,-4.765625,0.8173828125,-10.125,-7.234375,0.2098388672
33.165,1,0,0,9.835380424825201,1.684320868042505,1.39222826501311,9.9215716796875,-0.5342062453917175,0.5602431884765625,7.881711865234375,-0.127491238391062,3.9911341677256353,-45.03125,-0.607421875,-5.55859375,-16.484375,-4.7734375,2.951171875,-10.3828125,-5.4765625,0.666015625
33.17,1,0,0,9.696516724123146,1.528697760377515,1.57299049047749,9.93114849123145,-0.322618673718313,0.523133062719624,7.83382783203125,-0.08432078972138606,3.993528369140625,-50.96875,0.06335449219,-4.31640625,-22.921875,-4.78125,5.09375,-10.8046875,-3.8203125,1.659179688
33.175,1,0,0,9.605537060546876,1.4389151975087402,1.77889183374126,9.95987890625,-0.1824082390107355,0.5060743759216565,7.915230688966895,-0.060116907311864906,4.0342297971181145,-55.4375,1.747070313,-3.30078125,-28.84375,-4.46484375,7.4609375,-10.984375,-2.6953125,2.720703125
33.18,1,0,0,9.524134204591896,1.410184777586865,1.95965405920564,9.89284126466895,-0.09247603912721265,0.5033808990846266,8.14028564453125,-0.0696937139524899,4.046200806154395,-58.875,2.45703125,-2.080078125,-34.15625,-3.572265625,9.46875,-11.375,-4.2578125,3.697265625
33.185,1,0,0,9.423577734375,1.35990654296875,1.995567083372485,9.80186159717002,-0.0315735343914718,0.5497685562562831,8.42758984375,-0.13684358866129,3.9528269411631354,-61.21875,2.818359375,-0.6147460938,-38.40625,-2.38671875,10.953125,-11.7109375,-6.3984375,4.30078125
33.19,1,0,0,9.318232861328125,1.3491326356206301,1.96683666345061,9.68693991748252,0.008693009543422715,0.6120177994203455,8.76756647998252,-0.22714988253797,3.758896606935645,-63.625,2.94921875,0.1138916016,-42.15625,-1.107421875,12.140625,-12.0,-7.93359375,4.39453125
33.195,1,0,0,9.141061938966896,1.237802258055615,1.954865655394995,9.581595044435646,-0.0044330140116129,0.6745663177122485,9.03571706592002,-0.309450564562937,3.58172568359375,-66.8125,2.11328125,0.3063964844,-45.8125,0.853515625,12.2109375,-12.15625,-7.48828125,4.0546875
33.2,1,0,0,8.93994899951377,1.05584293188374,1.933317840698755,9.524134204591896,0.0210427880295598,0.7146691955321239,9.198522778810645,-0.421080216961593,3.4476503906250002,-67.9375,1.682617188,-0.6655273438,-49.5,3.119140625,11.6328125,-12.4609375,-5.2890625,3.3984375
33.205,1,0,0,8.75320126953125,0.8188169677734375,1.89620771484375,9.466673364748145,0.011288286734585,0.7481880187743115,9.198522778810645,-0.536899722326814,3.4284967773437502,-66.0,1.346679688,-2.181640625,-53.5,5.25390625,10.5625,-12.828125,-2.259765625,2.73828125
33.21,1,0,0,8.595183960451271,0.5949591125243114,1.93451494140625,9.390058911623145,-0.05091419468401035,0.7966706024292505,9.030928662109375,-0.602740267907561,3.5410242556162603,-62.46875,1.928710938,-3.5390625,-56.65625,6.98828125,9.1953125,-13.5,-0.02731323242,1.750976563
33.215,1,0,0,8.49941589404502,0.338180984484812,2.053027923216235,9.351751685060645,-0.0867149913815423,0.8565256438841234,8.781931689453126,-0.657208355688374,3.69904156469624,-58.4375,3.333984375,-4.69921875,-58.53125,8.0,7.14453125,-13.6875,0.873046875,0.4470214844
33.22,1,0,0,8.44674345703125,-0.039653965000628295,2.18949741858064,9.28471403857627,-0.155174195120329,0.915782134985249,8.494627490234375,-0.6871358765138771,3.84508786670127,-52.875,4.6484375,-5.59375,-58.34375,8.2109375,5.1875,-13.890625,0.5732421875,-0.7485351563
33.225,1,0,0,8.432378247560646,-0.41030630951540653,2.2325930479731197,9.222464794921875,-0.1919850456513605,0.970250222766062,8.226476904296876,-0.6883329773194385,3.9528269411631354,-45.53125,6.171875,-6.16796875,-56.1875,8.078125,2.37109375,-13.5546875,-0.2619628906,-2.349609375
33.23,1,0,0,8.4658970703125,-0.8020575562013771,2.214636535399365,9.174580761718751,-0.202160402645733,0.99658644146908,8.034940771484376,-0.711676443469187,3.9791631596700197,-38.5,6.7890625,-6.24609375,-51.53125,7.0,-0.3505859375,-13.1328125,-0.7509765625,-3.548828125
33.235,1,0,0,8.556876733888771,-1.13604868811189,2.187103216184985,9.150638745607521,-0.19722236171246701,0.9947907899175049,7.924807495607521,-0.6823474731935646,3.99831677295127,-32.46875,7.01953125,-6.20703125,-44.8125,5.9296875,-3.412109375,-12.9765625,-0.2230224609,-4.703125
33.24,1,0,0,8.671798413576271,-1.4772224240712402,2.195482922118115,9.117119921875,-0.192134683264314,1.01753570532124,7.896077075685645,-0.6979097839600635,3.995922570555615,-25.3125,7.1484375,-6.25,-37.21875,4.7578125,-6.36328125,-12.3359375,0.7827148438,-5.6875
33.245,1,0,0,8.858546142578126,-1.7549498166493651,2.157175695555615,9.102754712404396,-0.18465280300890502,0.997783542176575,7.958326318359375,-0.669777914391936,4.0533834103993645,-17.296875,7.41796875,-6.15234375,-29.765625,3.591796875,-9.3203125,-11.6875,1.833984375,-6.7578125
33.25,1,0,0,9.026140259279396,-1.9512743532725099,2.07457573889314,9.117119921875,-0.169988317920127,1.02651396209845,8.049305981935646,-0.639251843310752,4.13957467016499,-8.9375,7.7734375,-6.078125,-23.4375,2.048828125,-11.6640625,-10.6796875,2.49609375,-7.7734375
33.255,0,0,1,9.227253198732521,-2.05542212561189,1.9847931760243651,9.21288798828125,-0.224157130475033,1.06182843640188,8.202534888185646,-0.6012438918760925,4.218583325685645,-1.4609375,8.078125,-5.71875,-18.21875,0.99609375,-13.4609375,-9.96875,2.994140625,-8.3984375
33.26,0,0,1,9.428366138185645,-2.08175834313811,1.92134683264314,9.32780966796875,-0.351349093640188,1.1067197173459349,8.379705810546875,-0.5770026001466895,4.2784383669443855,4.72265625,8.34375,-5.2734375,-13.3671875,0.2893066406,-14.6640625,-9.390625,3.12890625,-9.0703125
33.265,0,0,1,9.562441431154395,-2.078167041015625,1.8722656987325201,9.466673364748145,-0.5216366866881554,1.178545767640955,8.552088330078124,-0.5494692810303761,4.32632240014751,9.8984375,8.4453125,-4.81640625,-8.4609375,0.6547851563,-15.25,-9.21875,2.994140625,-9.8984375
33.27,0,0,1,9.67257470703125,-1.982398974609375,1.758541119752515,9.600748657716895,-0.6961141327026881,1.224634149292505,8.72925925342002,-0.5177461090455641,4.32632240014751,13.9140625,8.8359375,-4.40625,-2.767578125,1.30859375,-15.2421875,-9.5,3.201171875,-10.6953125
33.275,0,0,1,9.72524714404502,-1.79445414391936,1.6388310362543699,9.715670337404395,-0.8798691101319386,1.260547174440015,8.853757739748145,-0.45968671875,4.34547601342876,15.90625,9.1484375,-3.5859375,3.58984375,2.73046875,-15.09375,-9.8203125,4.15234375,-11.921875
33.28,0,0,1,9.74440075732627,-1.51912095373689,1.5502455750737552,9.80186159717002,-1.0432733729840449,1.286883391966235,8.930372192873145,-0.395641824328562,4.376600634765625,15.90625,9.6640625,-2.58984375,10.3125,4.4921875,-14.4375,-10.1328125,5.046875,-12.7578125
33.285,0,0,1,9.720458740234376,-1.3012486024175052,1.4664485167231198,9.81622681154395,-1.1504138975824951,1.25336456921438,8.954314208984375,-0.3492541671569055,4.4268788693837395,14.0078125,10.3046875,-1.276367188,16.359375,6.19140625,-13.8125,-10.40625,5.9609375,-13.3984375
33.29,0,0,1,9.715670337404395,-1.119887826109045,1.4185644835199949,9.797073193359376,-1.235408056640625,1.25336456921438,8.88248815967002,-0.297928469051983,4.4843397092274895,11.078125,11.0,-0.2159423828,21.4375,7.71875,-12.8359375,-10.3984375,7.1015625,-13.8515625
33.295,0,0,1,9.715670337404395,-1.0061632481097051,1.397016668823755,9.76355437060752,-1.265335577269995,1.230619653810645,8.781931689453126,-0.294636441763139,4.546588952881885,7.875,11.3359375,0.7265625,25.328125,9.1171875,-11.8203125,-10.6015625,7.48828125,-13.953125
33.3,0,0,1,9.71088193359375,-0.941519802844187,1.375468854127515,9.734823950685646,-1.27850368701377,1.1851298220225102,8.643067993654395,-0.31004911501475096,4.606443994140625,4.5625,11.890625,1.658203125,27.796875,10.109375,-10.59375,-10.6484375,7.61328125,-13.3359375
33.305,0,0,1,9.715670337404395,-0.9205705383055615,1.382651458372485,9.70609353076377,-1.2569558713368651,1.142034191649365,8.504204296875,-0.36122517550672,4.65432802734375,1.474609375,12.4140625,2.513671875,28.40625,10.8984375,-9.1015625,-10.3359375,7.55078125,-12.640625
33.31,0,0,1,9.74918916015625,-0.9528922607421875,1.394622467408765,9.6917283203125,-1.207874737426245,1.08038349883905,8.398859423828124,-0.4581903427185315,4.6902410524912606,-1.317382813,12.6328125,3.31640625,27.234375,11.40625,-7.38671875,-10.0859375,7.4296875,-12.015625
33.315,0,0,1,9.773131177248146,-1.013345852354675,1.4173673828125,9.701305126953125,-1.16896896100033,0.9780313781493115,8.33182177734375,-0.51984103543078,4.72615407763877,-3.36328125,12.359375,4.140625,24.625,11.453125,-5.640625,-9.40625,7.59375,-11.296875
33.32,0,0,1,9.81622681154395,-1.04866032763877,1.4293383908681152,9.74918916015625,-1.08577045251311,0.9115922821167505,8.33182177734375,-0.619499679577688,4.778826513671875,-5.37109375,12.2734375,4.78125,20.359375,11.5078125,-3.38671875,-8.3203125,7.5703125,-10.65625
33.325,0,0,1,9.90241806640625,-1.02052845758031,1.4089876768793699,9.8449572265625,-1.00436759655813,0.817021316516062,8.40843623046875,-0.6368576416015626,4.80755693359375,-6.22265625,12.2421875,5.3359375,14.9765625,11.234375,-1.182617188,-7.62890625,7.3203125,-10.2265625
33.33,0,0,1,9.95987890625,-0.9427169036497485,1.3742717534200202,9.950302104512701,-0.9241618408203125,0.7457938171631885,8.5425115234375,-0.67037646484375,4.82192214404502,-7.1328125,11.59375,6.07421875,9.4375,10.8828125,1.068359375,-7.10546875,7.11328125,-9.765625
33.335,0,0,1,10.036493359375001,-0.82360537109375,1.3180080142837651,10.13226142578125,-0.887051715063374,0.725443103076377,8.762778076171875,-0.6338648895386255,4.793191724123145,-7.73046875,11.0234375,6.89453125,4.1875,10.546875,3.076171875,-7.0546875,6.640625,-9.2734375
33.34,0,0,1,10.12268462404395,-0.7003039855711864,1.2725181824956302,10.27591353029395,-0.8343792785399365,0.7015010864748146,9.026140259279396,-0.5886743331725305,4.78361491748252,-7.8125,10.5078125,7.484375,-0.4697265625,9.8828125,4.53125,-7.265625,6.0625,-8.8671875
33.345,0,0,1,10.17056865234375,-0.5093664032105005,1.2138602419443851,10.3716815967002,-0.8277952239622485,0.7326257080078125,9.32302126513877,-0.554856234704436,4.740519287109375,-8.1640625,9.7265625,8.3515625,-3.876953125,9.2421875,5.52734375,-7.76171875,5.67578125,-8.2890625
33.35,0,0,1,10.20887587890625,-0.360626625054906,1.1222820285047,10.40041201171875,-0.8224082702881885,0.769137283312937,9.581595044435646,-0.5285200164917505,4.697423657716895,-9.1015625,8.9140625,9.28125,-5.8671875,8.53125,5.70703125,-8.1640625,5.4609375,-7.6171875
33.355,0,0,1,10.19929907716895,-0.2097919205140955,1.04866032763877,10.4578728515625,-0.827196673608501,0.7996633544921875,9.82580361328125,-0.522833787493717,4.6112323979512695,-10.59375,8.2890625,10.15625,-7.01171875,8.34375,5.47265625,-8.734375,5.32421875,-7.52734375
33.36,0,0,1,10.19929907716895,-0.125022217924429,0.963666168188374,10.419565625,-0.8158242157105006,0.784699594079436,9.96945571779395,-0.5219359619140626,4.548983154296875,-12.75,7.59375,10.90625,-7.6171875,7.51171875,4.8671875,-9.25,5.44921875,-7.72265625
33.365,0,0,1,10.113107812500001,-0.059667994502424354,0.9433154541015625,10.36210478515625,-0.776319888342439,0.763151779187063,10.01733974609375,-0.50068742214953,4.472368701171875,-15.15625,6.94140625,11.2265625,-8.0,7.08203125,4.16796875,-9.890625,5.94921875,-8.0703125
33.37,0,0,1,10.01733974609375,-0.056937108227832704,0.9630676178346266,10.27591353029395,-0.727238754235686,0.7583633758667505,9.90241806640625,-0.4776432312256885,4.42448466796875,-17.15625,6.37890625,11.7734375,-8.9296875,6.8984375,3.06640625,-10.2734375,6.6953125,-8.4296875
33.375,0,0,1,9.9215716796875,-0.15577274547407652,1.0031704958506351,10.13226142578125,-0.670975015295564,0.7493851196779395,9.715670337404395,-0.4638765716184985,4.410119458498145,-17.953125,6.1640625,11.859375,-10.4296875,6.66796875,1.786132813,-10.3984375,7.625,-8.796875
33.38,0,0,1,9.7683427734375,-0.252288999945094,1.00915599938811,9.9981861328125,-0.6105214233888769,0.7553706238038135,9.3852705078125,-0.45370121462412605,4.4053310546875,-17.46875,5.6171875,11.9296875,-11.6171875,6.67578125,0.568359375,-10.6640625,8.328125,-9.1171875
33.385,0,0,1,9.64863269092002,-0.34566286464215445,1.021725558287805,9.90241806640625,-0.53360769503797,0.7517793212890626,9.03571706592002,-0.440832380694657,4.42448466796875,-16.59375,5.5625,11.7578125,-12.421875,7.171875,-0.4604492188,-10.609375,8.5234375,-9.1953125
33.39,0,0,1,9.548076220703125,-0.468664974938811,1.05045597820968,9.792284790529395,-0.4908113403810645,0.741005413842876,8.705317236328126,-0.44262803195203254,4.450820886475635,-15.0546875,5.39453125,11.9609375,-12.4296875,7.2421875,-1.577148438,-10.546875,8.0625,-9.234375
33.395,0,0,1,9.5384994140625,-0.586878681915155,1.05344873046875,9.715670337404395,-0.427963546765188,0.7457938171631885,8.40843623046875,-0.44053310546875,4.455609289305615,-12.4921875,5.421875,11.9921875,-11.7109375,7.28515625,-2.265625,-10.171875,7.41015625,-9.34375
33.4,0,0,1,9.543287817873145,-0.6434416961792505,1.09175595703125,9.64863269092002,-0.39953240206922,0.7523778717408766,8.183381274904395,-0.43993455501693596,4.434061474609375,-9.84375,5.171875,11.484375,-9.796875,7.03515625,-3.298828125,-9.53125,6.69921875,-9.0
33.405,0,0,1,9.581595044435646,-0.6937199309934985,1.1091139187609251,9.572018237795021,-0.41569326328753303,0.7362170105225635,8.06367119140625,-0.424970794702251,4.395754248046875,-7.18359375,5.11328125,11.09375,-6.87109375,6.578125,-4.29296875,-8.859375,5.84765625,-9.0078125
33.41,0,0,1,9.59117185107627,-0.760159027124126,1.10492406579436,9.490615380859374,-0.41689036409309455,0.718260498046875,8.06367119140625,-0.4297591980225635,4.32392819873252,-5.17578125,4.921875,10.765625,-3.466796875,5.8984375,-5.5234375,-7.81640625,5.671875,-8.71875
33.415,0,0,1,9.567229833984374,-0.865503900171001,1.145625494752515,9.414000927734374,-0.411802685546875,0.70868369140625,8.10197841796875,-0.409109208709845,4.261678955078125,-3.34375,4.73046875,10.6484375,0.4995117188,5.234375,-6.59765625,-6.58203125,5.640625,-8.40625
33.42,0,0,1,9.509768994140625,-0.970250222766062,1.1797428683484499,9.39963571826377,-0.418087464898656,0.6524199523680615,8.240842114748146,-0.421080216961593,4.204218115234375,-1.708007813,4.44140625,10.2734375,4.46484375,5.0390625,-7.44921875,-5.421875,5.33203125,-8.078125
33.425,0,0,1,9.447519751466896,-0.999579192747485,1.170166061707825,9.337386474609374,-0.44651860959462397,0.6075286712278735,8.3892826171875,-0.3980360260377515,4.15393988061626,0.06414794922,4.29296875,9.890625,7.8046875,5.1796875,-8.2890625,-4.65625,5.078125,-7.90234375
33.43,0,0,1,9.40442412109375,-1.0348936680315801,1.1216834776606202,9.32780966796875,-0.4545990402037805,0.5829881042725635,8.532934716796875,-0.380079513562063,4.106055847413136,1.75,3.859375,9.109375,10.296875,5.15625,-8.8125,-4.26171875,4.69921875,-7.72265625
33.435,0,0,1,9.332598071779396,-0.9953893397809199,1.05584293188374,9.303867651857521,-0.50068742214953,0.61022214816297,8.633491187013771,-0.36930560611587654,4.08211383032124,2.267578125,3.544921875,8.2890625,11.8046875,5.39453125,-8.96875,-3.943359375,4.578125,-7.6171875
33.44,0,0,1,9.275137231935645,-1.02112700842439,1.02830961266936,9.294290845216896,-0.5440823272582495,0.6153098267091894,8.643067993654395,-0.376188935821405,4.0533834103993645,2.693359375,3.228515625,7.76171875,13.0859375,5.45703125,-8.8671875,-3.830078125,4.3359375,-7.5859375
33.445,0,0,1,9.241618408203125,-1.0845733518056149,1.02052845758031,9.275137231935645,-0.594061286944657,0.6302735870238745,8.6191259765625,-0.3842693664305615,4.070142822265625,2.9765625,2.8125,7.55078125,13.8671875,5.6796875,-8.7578125,-3.439453125,4.3203125,-7.4296875
33.45,0,0,1,9.20809958545127,-1.1534066498415652,0.9989806428840701,9.299079248046874,-0.6302735870238745,0.6775590698732521,8.56166513671875,-0.41868601535047,4.10126744360249,3.52734375,2.943359375,7.35546875,14.5625,5.796875,-8.4609375,-3.103515625,4.36328125,-7.31640625
33.455,0,0,1,9.188945972170021,-1.249773267091895,0.9409212524904396,9.299079248046874,-0.6877344268676245,0.680551821936189,8.49941589404502,-0.42646717073371954,4.13478626733501,4.37890625,2.857421875,7.46484375,15.328125,5.89453125,-7.84765625,-2.609375,4.52734375,-6.98046875
33.46,0,0,1,9.188945972170021,-1.27850368701377,0.8930372192873145,9.299079248046874,-0.721253250109812,0.657806906140188,8.418013037109375,-0.44232875672612554,4.17788189672749,4.9296875,2.541015625,7.6328125,15.890625,6.1484375,-7.03515625,-1.852539063,4.2734375,-6.98828125
33.465,0,0,1,9.184157568359375,-1.3180080142837651,0.8864531647096265,9.303867651857521,-0.7493851196779395,0.6691793640381886,8.336610181154395,-0.4360439773743445,4.19464130859375,5.10546875,2.48046875,7.9296875,16.046875,6.24609375,-6.3828125,-1.452148438,3.787109375,-6.59375
33.47,0,0,1,9.188945972170021,-1.38743986218313,0.8810662109375,9.28950244140625,-0.7799111907591235,0.6781576202269995,8.29351455078125,-0.3968389251341235,4.21140072046001,5.60546875,1.873046875,7.69921875,15.78125,5.9921875,-5.453125,-1.16796875,3.453125,-6.2890625
33.475,0,0,1,9.20809958545127,-1.44968910485686,0.903212576281687,9.279925634765625,-0.8002619049440015,0.6781576202269995,8.303091357421875,-0.383670816076814,4.218583325685645,6.546875,1.354492188,7.71484375,15.3203125,6.0,-4.7734375,-0.8671875,2.953125,-5.76171875
33.48,0,0,1,9.217676392091896,-1.522712255859375,0.913387933374126,9.28950244140625,-0.8224082702881885,0.7194575988524365,8.3126681640625,-0.34715924077168947,4.23055433374126,7.57421875,1.060546875,7.0703125,14.9765625,5.54296875,-4.23046875,-0.505859375,2.56640625,-5.38671875
33.485,0,0,1,9.21288798828125,-1.608903515625,0.939125601233064,9.294290845216896,-0.8415618835694385,0.7649474304444386,8.322244970703125,-0.35823242344378303,4.261678955078125,9.4609375,0.6416015625,6.3359375,15.03125,5.29296875,-3.83984375,-0.1761474609,2.310546875,-5.00390625
33.49,0,0,1,9.222464794921875,-1.610100616332495,0.9139864837278735,9.34696328125,-0.8469488372434985,0.734421359265188,8.365340601076271,-0.363619377117843,4.27364996313374,10.671875,-0.03713989258,5.66796875,15.8046875,4.96484375,-3.345703125,0.6728515625,1.979492188,-4.97265625
33.495,0,0,1,9.21288798828125,-1.574187591184985,0.9050082275390625,9.375693701171874,-0.845751736437937,0.7607575774778734,8.38449421435752,-0.376488211047312,4.28801517358501,10.25,-1.209960938,4.60546875,16.703125,4.69921875,-3.146484375,1.208007813,1.758789063,-4.93359375
33.5,0,0,1,9.165003955078125,-1.63045133032124,0.8756792571653734,9.39963571826377,-0.8625111481080641,0.813430014001311,8.432378247560646,-0.39653965000628305,4.280832568359375,10.25,-2.267578125,3.515625,17.515625,4.546875,-3.15234375,1.783203125,1.478515625,-4.96875
33.505,0,0,1,9.11233151904502,-1.7549498166493651,0.9169792358888771,9.36132849170127,-0.8601169463988745,0.8756792571653734,8.451531860841895,-0.399233126843313,4.295197778810645,11.796875,-3.400390625,2.498046875,18.53125,4.09765625,-2.859375,2.439453125,1.427734375,-4.9609375
